Country,StringencyIndex,date,I
Macao,62.0,2020-03-10,0.0
Macao,62.0,2020-03-11,0.0
Macao,62.0,2020-03-12,0.0
Macao,62.0,2020-03-13,0.0
Macao,62.0,2020-03-14,0.0
Macao,62.0,2020-03-15,1.0
Macao,62.0,2020-03-16,1.0
Macao,62.0,2020-03-17,3.0
Macao,67.0,2020-03-18,3.0
Macao,67.0,2020-03-19,7.0
Macao,67.0,2020-03-20,7.0
Macao,67.0,2020-03-21,7.0
Macao,67.0,2020-03-22,9.0
Macao,67.0,2020-03-23,12.0
Macao,67.0,2020-03-24,15.0
Macao,,2020-03-25,19.0
Macao,,2020-03-26,21.0
Macao,,2020-03-27,23.0
Macao,,2020-03-28,24.0
Macao,,2020-03-29,24.0
Macao,,2020-03-30,27.0
Macao,,2020-03-31,28.0
Macao,,2020-04-01,31.0
Macao,,2020-04-02,31.0
Macao,,2020-04-03,31.0
Macao,,2020-04-04,32.0
Macao,,2020-04-05,34.0
Macao,,2020-04-06,34.0
Macao,,2020-04-07,34.0
Macao,,2020-04-08,34.0
Macao,,2020-04-09,35.0
China,62.0,2020-02-10,0.0
China,62.0,2020-02-11,0.0
China,62.0,2020-02-12,0.0
China,62.0,2020-02-13,0.0
China,62.0,2020-02-14,0.0
China,62.0,2020-02-15,0.0
China,62.0,2020-02-16,0.0
China,62.0,2020-02-17,0.0
China,62.0,2020-02-18,0.0
China,62.0,2020-02-19,0.0
China,62.0,2020-02-20,0.0
China,62.0,2020-02-21,0.0
China,62.0,2020-02-22,0.0
China,62.0,2020-02-23,0.0
China,62.0,2020-02-24,0.0
China,71.0,2020-02-25,0.0
China,71.0,2020-02-26,0.0
China,71.0,2020-02-27,0.0
China,71.0,2020-02-28,39521.0
China,71.0,2020-02-29,35320.0
China,71.0,2020-03-01,34832.0
China,71.0,2020-03-02,32279.0
China,71.0,2020-03-03,29785.0
China,71.0,2020-03-04,27280.0
China,71.0,2020-03-05,25147.0
China,71.0,2020-03-06,23605.0
China,71.0,2020-03-07,22030.0
China,71.0,2020-03-08,20266.0
China,71.0,2020-03-09,18866.0
China,71.0,2020-03-10,17501.0
China,71.0,2020-03-11,16015.0
China,67.0,2020-03-12,14784.0
China,67.0,2020-03-13,13488.0
China,67.0,2020-03-14,12057.0
China,67.0,2020-03-15,10718.0
China,67.0,2020-03-16,8967.0
China,67.0,2020-03-17,8931.0
China,67.0,2020-03-18,8043.0
China,76.0,2020-03-19,7263.0
China,76.0,2020-03-20,6569.0
China,76.0,2020-03-21,6013.0
China,76.0,2020-03-22,5353.0
China,76.0,2020-03-23,5120.0
China,76.0,2020-03-24,4735.0
China,71.0,2020-03-25,4287.0
China,76.0,2020-03-26,3947.0
China,76.0,2020-03-27,3460.0
China,67.0,2020-03-28,3128.0
China,67.0,2020-03-29,2691.0
China,67.0,2020-03-30,2691.0
China,,2020-03-31,2691.0
China,,2020-04-01,2004.0
China,,2020-04-02,2004.0
China,,2020-04-03,1863.0
China,,2020-04-04,1558.0
China,,2020-04-05,1376.0
China,,2020-04-06,1299.0
China,,2020-04-07,1242.0
China,,2020-04-08,1190.0
China,,2020-04-09,1160.0
Japan,19.0,2020-02-10,0.0
Japan,19.0,2020-02-11,0.0
Japan,19.0,2020-02-12,0.0
Japan,19.0,2020-02-13,0.0
Japan,19.0,2020-02-14,0.0
Japan,19.0,2020-02-15,0.0
Japan,19.0,2020-02-16,0.0
Japan,19.0,2020-02-17,0.0
Japan,19.0,2020-02-18,0.0
Japan,19.0,2020-02-19,0.0
Japan,29.0,2020-02-20,0.0
Japan,29.0,2020-02-21,0.0
Japan,29.0,2020-02-22,0.0
Japan,29.0,2020-02-23,0.0
Japan,29.0,2020-02-24,0.0
Japan,48.0,2020-02-25,0.0
Japan,48.0,2020-02-26,0.0
Japan,48.0,2020-02-27,0.0
Japan,48.0,2020-02-28,196.0
Japan,48.0,2020-02-29,204.0
Japan,48.0,2020-03-01,208.0
Japan,57.0,2020-03-02,226.0
Japan,57.0,2020-03-03,244.0
Japan,57.0,2020-03-04,282.0
Japan,57.0,2020-03-05,315.0
Japan,57.0,2020-03-06,368.0
Japan,57.0,2020-03-07,379.0
Japan,57.0,2020-03-08,419.0
Japan,62.0,2020-03-09,420.0
Japan,62.0,2020-03-10,475.0
Japan,62.0,2020-03-11,506.0
Japan,62.0,2020-03-12,554.0
Japan,62.0,2020-03-13,564.0
Japan,62.0,2020-03-14,638.0
Japan,62.0,2020-03-15,671.0
Japan,62.0,2020-03-16,656.0
Japan,62.0,2020-03-17,705.0
Japan,62.0,2020-03-18,705.0
Japan,62.0,2020-03-19,694.0
Japan,62.0,2020-03-20,719.0
Japan,62.0,2020-03-21,757.0
Japan,62.0,2020-03-22,803.0
Japan,62.0,2020-03-23,825.0
Japan,62.0,2020-03-24,851.0
Japan,62.0,2020-03-25,865.0
Japan,62.0,2020-03-26,952.0
Japan,62.0,2020-03-27,981.0
Japan,62.0,2020-03-28,1078.0
Japan,62.0,2020-03-29,1237.0
Japan,62.0,2020-03-30,1388.0
Japan,62.0,2020-03-31,1473.0
Japan,,2020-04-01,1697.0
Japan,,2020-04-02,1855.0
Japan,,2020-04-03,2082.0
Japan,,2020-04-04,2352.0
Japan,,2020-04-05,2548.0
Japan,,2020-04-06,2994.0
Japan,,2020-04-07,3222.0
Japan,,2020-04-08,3542.0
Japan,,2020-04-09,3941.0
Singapore,33.0,2020-02-10,0.0
Singapore,33.0,2020-02-11,0.0
Singapore,33.0,2020-02-12,0.0
Singapore,33.0,2020-02-13,0.0
Singapore,33.0,2020-02-14,0.0
Singapore,33.0,2020-02-15,0.0
Singapore,33.0,2020-02-16,0.0
Singapore,33.0,2020-02-17,0.0
Singapore,33.0,2020-02-18,0.0
Singapore,33.0,2020-02-19,0.0
Singapore,33.0,2020-02-20,0.0
Singapore,33.0,2020-02-21,0.0
Singapore,33.0,2020-02-22,0.0
Singapore,33.0,2020-02-23,0.0
Singapore,33.0,2020-02-24,0.0
Singapore,33.0,2020-02-25,0.0
Singapore,33.0,2020-02-26,0.0
Singapore,33.0,2020-02-27,0.0
Singapore,33.0,2020-02-28,27.0
Singapore,33.0,2020-02-29,30.0
Singapore,33.0,2020-03-01,32.0
Singapore,33.0,2020-03-02,30.0
Singapore,33.0,2020-03-03,32.0
Singapore,33.0,2020-03-04,32.0
Singapore,33.0,2020-03-05,36.0
Singapore,33.0,2020-03-06,48.0
Singapore,33.0,2020-03-07,48.0
Singapore,33.0,2020-03-08,60.0
Singapore,33.0,2020-03-09,67.0
Singapore,33.0,2020-03-10,73.0
Singapore,33.0,2020-03-11,82.0
Singapore,33.0,2020-03-12,91.0
Singapore,38.0,2020-03-13,103.0
Singapore,38.0,2020-03-14,107.0
Singapore,38.0,2020-03-15,121.0
Singapore,,2020-03-16,134.0
Singapore,,2020-03-17,152.0
Singapore,,2020-03-18,152.0
Singapore,,2020-03-19,196.0
Singapore,,2020-03-20,221.0
Singapore,,2020-03-21,254.0
Singapore,,2020-03-22,290.0
Singapore,,2020-03-23,309.0
Singapore,,2020-03-24,355.0
Singapore,,2020-03-25,400.0
Singapore,,2020-03-26,469.0
Singapore,,2020-03-27,509.0
Singapore,,2020-03-28,547.0
Singapore,,2020-03-29,602.0
Singapore,,2020-03-30,629.0
Singapore,,2020-03-31,648.0
Singapore,,2020-04-01,683.0
Singapore,,2020-04-02,752.0
Singapore,,2020-04-03,779.0
Singapore,,2020-04-04,827.0
Singapore,,2020-04-05,886.0
Singapore,,2020-04-06,983.0
Singapore,,2020-04-07,1025.0
Singapore,,2020-04-08,1098.0
Singapore,,2020-04-09,1211.0
Hong kong,81.0,2020-02-10,0.0
Hong kong,81.0,2020-02-11,0.0
Hong kong,81.0,2020-02-12,0.0
Hong kong,81.0,2020-02-13,0.0
Hong kong,81.0,2020-02-14,0.0
Hong kong,81.0,2020-02-15,0.0
Hong kong,81.0,2020-02-16,0.0
Hong kong,81.0,2020-02-17,0.0
Hong kong,81.0,2020-02-18,0.0
Hong kong,81.0,2020-02-19,0.0
Hong kong,81.0,2020-02-20,0.0
Hong kong,81.0,2020-02-21,0.0
Hong kong,81.0,2020-02-22,0.0
Hong kong,81.0,2020-02-23,0.0
Hong kong,81.0,2020-02-24,0.0
Hong kong,81.0,2020-02-25,0.0
Hong kong,81.0,2020-02-26,0.0
Hong kong,81.0,2020-02-27,0.0
Hong kong,81.0,2020-02-28,73.0
Hong kong,81.0,2020-02-29,61.0
Hong kong,81.0,2020-03-01,62.0
Hong kong,67.0,2020-03-02,62.0
Hong kong,67.0,2020-03-03,62.0
Hong kong,67.0,2020-03-04,64.0
Hong kong,67.0,2020-03-05,66.0
Hong kong,67.0,2020-03-06,55.0
Hong kong,67.0,2020-03-07,55.0
Hong kong,67.0,2020-03-08,53.0
Hong kong,67.0,2020-03-09,54.0
Hong kong,67.0,2020-03-10,59.0
Hong kong,67.0,2020-03-11,63.0
Hong kong,67.0,2020-03-12,50.0
Hong kong,67.0,2020-03-13,51.0
Hong kong,67.0,2020-03-14,57.0
Hong kong,67.0,2020-03-15,64.0
Hong kong,67.0,2020-03-16,70.0
Hong kong,67.0,2020-03-17,83.0
Hong kong,67.0,2020-03-18,83.0
Hong kong,67.0,2020-03-19,94.0
Hong kong,67.0,2020-03-20,106.0
Hong kong,67.0,2020-03-21,154.0
Hong kong,67.0,2020-03-22,170.0
Hong kong,81.0,2020-03-23,214.0
Hong kong,81.0,2020-03-24,253.0
Hong kong,81.0,2020-03-25,281.0
Hong kong,81.0,2020-03-26,305.0
Hong kong,81.0,2020-03-27,340.0
Hong kong,81.0,2020-03-28,404.0
Hong kong,,2020-03-29,444.0
Hong kong,,2020-03-30,520.0
Hong kong,,2020-03-31,561.0
Hong kong,,2020-04-01,583.0
Hong kong,,2020-04-02,615.0
Hong kong,,2020-04-03,644.0
Hong kong,,2020-04-04,668.0
Hong kong,,2020-04-05,685.0
Hong kong,,2020-04-06,681.0
Hong kong,,2020-04-07,695.0
Hong kong,,2020-04-08,696.0
Hong kong,,2020-04-09,693.0
France,17.0,2020-02-10,0.0
France,17.0,2020-02-11,0.0
France,17.0,2020-02-12,0.0
France,17.0,2020-02-13,0.0
France,17.0,2020-02-14,0.0
France,17.0,2020-02-15,0.0
France,17.0,2020-02-16,0.0
France,17.0,2020-02-17,0.0
France,17.0,2020-02-18,0.0
France,17.0,2020-02-19,0.0
France,17.0,2020-02-20,0.0
France,17.0,2020-02-21,0.0
France,17.0,2020-02-22,0.0
France,17.0,2020-02-23,0.0
France,17.0,2020-02-24,0.0
France,17.0,2020-02-25,0.0
France,17.0,2020-02-26,0.0
France,17.0,2020-02-27,0.0
France,24.0,2020-02-28,44.0
France,38.0,2020-02-29,86.0
France,38.0,2020-03-01,116.0
France,38.0,2020-03-02,176.0
France,43.0,2020-03-03,196.0
France,43.0,2020-03-04,269.0
France,43.0,2020-03-05,404.0
France,43.0,2020-03-06,632.0
France,43.0,2020-03-07,921.0
France,43.0,2020-03-08,1178.0
France,43.0,2020-03-09,1370.0
France,43.0,2020-03-10,1739.0
France,43.0,2020-03-11,2221.0
France,43.0,2020-03-12,2803.0
France,43.0,2020-03-13,3570.0
France,52.0,2020-03-14,4366.0
France,57.0,2020-03-15,5284.0
France,67.0,2020-03-16,6473.0
France,81.0,2020-03-17,6953.0
France,81.0,2020-03-18,6953.0
France,81.0,2020-03-19,8268.0
France,81.0,2020-03-20,9328.0
France,86.0,2020-03-21,10575.0
France,86.0,2020-03-22,12310.0
France,86.0,2020-03-23,13144.0
France,86.0,2020-03-24,16796.0
France,86.0,2020-03-25,17923.0
France,86.0,2020-03-26,20002.0
France,86.0,2020-03-27,22511.0
France,86.0,2020-03-28,25269.0
France,86.0,2020-03-29,29561.0
France,86.0,2020-03-30,30366.0
France,,2020-03-31,33599.0
France,,2020-04-01,39161.0
France,,2020-04-02,42022.0
France,,2020-04-03,41290.0
France,,2020-04-04,61650.0
France,,2020-04-05,66955.0
France,,2020-04-06,68578.0
France,,2020-04-07,71849.0
France,,2020-04-08,79404.0
France,,2020-04-09,80827.0
Thailand,0.0,2020-02-10,0.0
Thailand,0.0,2020-02-11,0.0
Thailand,0.0,2020-02-12,0.0
Thailand,0.0,2020-02-13,0.0
Thailand,0.0,2020-02-14,0.0
Thailand,0.0,2020-02-15,0.0
Thailand,0.0,2020-02-16,0.0
Thailand,0.0,2020-02-17,0.0
Thailand,0.0,2020-02-18,0.0
Thailand,0.0,2020-02-19,0.0
Thailand,0.0,2020-02-20,0.0
Thailand,0.0,2020-02-21,0.0
Thailand,0.0,2020-02-22,0.0
Thailand,0.0,2020-02-23,0.0
Thailand,0.0,2020-02-24,0.0
Thailand,0.0,2020-02-25,0.0
Thailand,0.0,2020-02-26,0.0
Thailand,0.0,2020-02-27,0.0
Thailand,0.0,2020-02-28,13.0
Thailand,0.0,2020-02-29,14.0
Thailand,0.0,2020-03-01,11.0
Thailand,0.0,2020-03-02,12.0
Thailand,0.0,2020-03-03,12.0
Thailand,0.0,2020-03-04,12.0
Thailand,0.0,2020-03-05,15.0
Thailand,24.0,2020-03-06,16.0
Thailand,24.0,2020-03-07,18.0
Thailand,24.0,2020-03-08,18.0
Thailand,24.0,2020-03-09,16.0
Thailand,33.0,2020-03-10,19.0
Thailand,33.0,2020-03-11,24.0
Thailand,33.0,2020-03-12,34.0
Thailand,33.0,2020-03-13,39.0
Thailand,33.0,2020-03-14,46.0
Thailand,38.0,2020-03-15,78.0
Thailand,38.0,2020-03-16,111.0
Thailand,48.0,2020-03-17,135.0
Thailand,57.0,2020-03-18,135.0
Thailand,57.0,2020-03-19,169.0
Thailand,67.0,2020-03-20,229.0
Thailand,67.0,2020-03-21,279.0
Thailand,62.0,2020-03-22,366.0
Thailand,62.0,2020-03-23,554.0
Thailand,,2020-03-24,668.0
Thailand,,2020-03-25,771.0
Thailand,,2020-03-26,860.0
Thailand,,2020-03-27,953.0
Thailand,,2020-03-28,1034.0
Thailand,,2020-03-29,1142.0
Thailand,,2020-03-30,1152.0
Thailand,,2020-03-31,1286.0
Thailand,,2020-04-01,1299.0
Thailand,,2020-04-02,1254.0
Thailand,,2020-04-03,1355.0
Thailand,,2020-04-04,1347.0
Thailand,,2020-04-05,1373.0
Thailand,,2020-04-06,1353.0
Thailand,,2020-04-07,1401.0
Thailand,,2020-04-08,1343.0
Thailand,,2020-04-09,1451.0
Malaysia,29.0,2020-02-10,0.0
Malaysia,29.0,2020-02-11,0.0
Malaysia,29.0,2020-02-12,0.0
Malaysia,29.0,2020-02-13,0.0
Malaysia,29.0,2020-02-14,0.0
Malaysia,29.0,2020-02-15,0.0
Malaysia,29.0,2020-02-16,0.0
Malaysia,29.0,2020-02-17,0.0
Malaysia,29.0,2020-02-18,0.0
Malaysia,29.0,2020-02-19,0.0
Malaysia,29.0,2020-02-20,0.0
Malaysia,29.0,2020-02-21,0.0
Malaysia,29.0,2020-02-22,0.0
Malaysia,29.0,2020-02-23,0.0
Malaysia,29.0,2020-02-24,0.0
Malaysia,29.0,2020-02-25,0.0
Malaysia,29.0,2020-02-26,0.0
Malaysia,29.0,2020-02-27,0.0
Malaysia,29.0,2020-02-28,5.0
Malaysia,29.0,2020-02-29,5.0
Malaysia,29.0,2020-03-01,7.0
Malaysia,29.0,2020-03-02,7.0
Malaysia,29.0,2020-03-03,14.0
Malaysia,29.0,2020-03-04,28.0
Malaysia,29.0,2020-03-05,33.0
Malaysia,29.0,2020-03-06,60.0
Malaysia,33.0,2020-03-07,70.0
Malaysia,29.0,2020-03-08,75.0
Malaysia,29.0,2020-03-09,93.0
Malaysia,29.0,2020-03-10,42.0
Malaysia,29.0,2020-03-11,123.0
Malaysia,43.0,2020-03-12,132.0
Malaysia,43.0,2020-03-13,165.0
Malaysia,29.0,2020-03-14,203.0
Malaysia,29.0,2020-03-15,386.0
Malaysia,71.0,2020-03-16,524.0
Malaysia,86.0,2020-03-17,622.0
Malaysia,86.0,2020-03-18,622.0
Malaysia,86.0,2020-03-19,728.0
Malaysia,86.0,2020-03-20,823.0
Malaysia,86.0,2020-03-21,940.0
Malaysia,86.0,2020-03-22,1061.0
Malaysia,86.0,2020-03-23,1157.0
Malaysia,86.0,2020-03-24,1345.0
Malaysia,86.0,2020-03-25,1425.0
Malaysia,86.0,2020-03-26,1577.0
Malaysia,86.0,2020-03-27,1793.0
Malaysia,86.0,2020-03-28,1876.0
Malaysia,86.0,2020-03-29,1973.0
Malaysia,86.0,2020-03-30,2047.0
Malaysia,86.0,2020-03-31,2110.0
Malaysia,,2020-04-01,2186.0
Malaysia,,2020-04-02,2218.0
Malaysia,,2020-04-03,2299.0
Malaysia,,2020-04-04,2453.0
Malaysia,,2020-04-05,2511.0
Malaysia,,2020-04-06,2596.0
Malaysia,,2020-04-07,2490.0
Malaysia,,2020-04-08,2579.0
Malaysia,,2020-04-09,2567.0
Australia,29.0,2020-02-10,0.0
Australia,29.0,2020-02-11,0.0
Australia,29.0,2020-02-12,0.0
Australia,29.0,2020-02-13,0.0
Australia,29.0,2020-02-14,0.0
Australia,29.0,2020-02-15,0.0
Australia,29.0,2020-02-16,0.0
Australia,29.0,2020-02-17,0.0
Australia,29.0,2020-02-18,0.0
Australia,29.0,2020-02-19,0.0
Australia,29.0,2020-02-20,0.0
Australia,29.0,2020-02-21,0.0
Australia,29.0,2020-02-22,0.0
Australia,29.0,2020-02-23,0.0
Australia,29.0,2020-02-24,0.0
Australia,29.0,2020-02-25,0.0
Australia,29.0,2020-02-26,0.0
Australia,29.0,2020-02-27,0.0
Australia,29.0,2020-02-28,10.0
Australia,29.0,2020-02-29,10.0
Australia,29.0,2020-03-01,13.0
Australia,29.0,2020-03-02,17.0
Australia,29.0,2020-03-03,23.0
Australia,29.0,2020-03-04,27.0
Australia,29.0,2020-03-05,36.0
Australia,29.0,2020-03-06,39.0
Australia,29.0,2020-03-07,50.0
Australia,29.0,2020-03-08,55.0
Australia,29.0,2020-03-09,68.0
Australia,29.0,2020-03-10,91.0
Australia,29.0,2020-03-11,100.0
Australia,29.0,2020-03-12,127.0
Australia,29.0,2020-03-13,170.0
Australia,29.0,2020-03-14,218.0
Australia,29.0,2020-03-15,268.0
Australia,33.0,2020-03-16,369.0
Australia,33.0,2020-03-17,420.0
Australia,38.0,2020-03-18,423.0
Australia,48.0,2020-03-19,547.0
Australia,48.0,2020-03-20,703.0
Australia,48.0,2020-03-21,875.0
Australia,57.0,2020-03-22,1019.0
Australia,57.0,2020-03-23,1514.0
Australia,67.0,2020-03-24,1762.0
Australia,67.0,2020-03-25,2191.0
Australia,67.0,2020-03-26,2547.0
Australia,10.0,2020-03-27,2867.0
Australia,10.0,2020-03-28,3195.0
Australia,10.0,2020-03-29,3451.0
Australia,10.0,2020-03-30,3902.0
Australia,,2020-03-31,4197.0
Australia,,2020-04-01,4398.0
Australia,,2020-04-02,4680.0
Australia,,2020-04-03,4704.0
Australia,,2020-04-04,4841.0
Australia,,2020-04-05,4935.0
Australia,,2020-04-06,3398.0
Australia,,2020-04-07,3418.0
Australia,,2020-04-08,3392.0
Australia,,2020-04-09,3189.0
Vietnam,43.0,2020-02-10,0.0
Vietnam,43.0,2020-02-11,0.0
Vietnam,43.0,2020-02-12,0.0
Vietnam,52.0,2020-02-13,0.0
Vietnam,52.0,2020-02-14,0.0
Vietnam,52.0,2020-02-15,0.0
Vietnam,52.0,2020-02-16,0.0
Vietnam,52.0,2020-02-17,0.0
Vietnam,52.0,2020-02-18,0.0
Vietnam,52.0,2020-02-19,0.0
Vietnam,52.0,2020-02-20,0.0
Vietnam,52.0,2020-02-21,0.0
Vietnam,52.0,2020-02-22,0.0
Vietnam,52.0,2020-02-23,0.0
Vietnam,52.0,2020-02-24,0.0
Vietnam,52.0,2020-02-25,0.0
Vietnam,52.0,2020-02-26,0.0
Vietnam,52.0,2020-02-27,0.0
Vietnam,52.0,2020-02-28,0.0
Vietnam,52.0,2020-02-29,0.0
Vietnam,52.0,2020-03-01,0.0
Vietnam,52.0,2020-03-02,0.0
Vietnam,52.0,2020-03-03,0.0
Vietnam,52.0,2020-03-04,0.0
Vietnam,52.0,2020-03-05,0.0
Vietnam,52.0,2020-03-06,1.0
Vietnam,52.0,2020-03-07,4.0
Vietnam,52.0,2020-03-08,14.0
Vietnam,52.0,2020-03-09,15.0
Vietnam,52.0,2020-03-10,18.0
Vietnam,52.0,2020-03-11,22.0
Vietnam,52.0,2020-03-12,23.0
Vietnam,52.0,2020-03-13,28.0
Vietnam,52.0,2020-03-14,37.0
Vietnam,57.0,2020-03-15,40.0
Vietnam,57.0,2020-03-16,45.0
Vietnam,57.0,2020-03-17,50.0
Vietnam,57.0,2020-03-18,50.0
Vietnam,57.0,2020-03-19,60.0
Vietnam,,2020-03-20,69.0
Vietnam,,2020-03-21,74.0
Vietnam,,2020-03-22,77.0
Vietnam,,2020-03-23,96.0
Vietnam,,2020-03-24,106.0
Vietnam,,2020-03-25,117.0
Vietnam,,2020-03-26,131.0
Vietnam,52.0,2020-03-27,133.0
Vietnam,52.0,2020-03-28,143.0
Vietnam,52.0,2020-03-29,153.0
Vietnam,67.0,2020-03-30,169.0
Vietnam,,2020-03-31,149.0
Vietnam,,2020-04-01,154.0
Vietnam,,2020-04-02,155.0
Vietnam,,2020-04-03,158.0
Vietnam,,2020-04-04,154.0
Vietnam,,2020-04-05,150.0
Vietnam,,2020-04-06,151.0
Vietnam,,2020-04-07,150.0
Vietnam,,2020-04-08,128.0
Vietnam,,2020-04-09,125.0
Germany,14.0,2020-02-10,0.0
Germany,14.0,2020-02-11,0.0
Germany,14.0,2020-02-12,0.0
Germany,14.0,2020-02-13,0.0
Germany,14.0,2020-02-14,0.0
Germany,14.0,2020-02-15,0.0
Germany,14.0,2020-02-16,0.0
Germany,14.0,2020-02-17,0.0
Germany,14.0,2020-02-18,0.0
Germany,14.0,2020-02-19,0.0
Germany,14.0,2020-02-20,0.0
Germany,14.0,2020-02-21,0.0
Germany,14.0,2020-02-22,0.0
Germany,14.0,2020-02-23,0.0
Germany,14.0,2020-02-24,0.0
Germany,14.0,2020-02-25,0.0
Germany,14.0,2020-02-26,0.0
Germany,14.0,2020-02-27,0.0
Germany,14.0,2020-02-28,44.0
Germany,29.0,2020-02-29,63.0
Germany,29.0,2020-03-01,114.0
Germany,29.0,2020-03-02,149.0
Germany,29.0,2020-03-03,180.0
Germany,29.0,2020-03-04,246.0
Germany,29.0,2020-03-05,528.0
Germany,29.0,2020-03-06,653.0
Germany,29.0,2020-03-07,782.0
Germany,29.0,2020-03-08,1022.0
Germany,29.0,2020-03-09,1204.0
Germany,29.0,2020-03-10,1545.0
Germany,29.0,2020-03-11,1880.0
Germany,29.0,2020-03-12,2714.0
Germany,38.0,2020-03-13,3621.0
Germany,38.0,2020-03-14,4544.0
Germany,38.0,2020-03-15,5756.0
Germany,48.0,2020-03-16,7188.0
Germany,48.0,2020-03-17,9274.0
Germany,62.0,2020-03-18,9274.0
Germany,62.0,2020-03-19,12194.0
Germany,67.0,2020-03-20,15161.0
Germany,67.0,2020-03-21,19600.0
Germany,71.0,2020-03-22,22071.0
Germany,71.0,2020-03-23,24513.0
Germany,71.0,2020-03-24,28480.0
Germany,71.0,2020-03-25,29542.0
Germany,71.0,2020-03-26,33570.0
Germany,71.0,2020-03-27,37998.0
Germany,71.0,2020-03-28,43862.0
Germany,71.0,2020-03-29,48781.0
Germany,71.0,2020-03-30,52683.0
Germany,,2020-03-31,52740.0
Germany,,2020-04-01,54933.0
Germany,,2020-04-02,58350.0
Germany,,2020-04-03,61247.0
Germany,,2020-04-04,65309.0
Germany,,2020-04-05,68248.0
Germany,,2020-04-06,69839.0
Germany,,2020-04-07,72865.0
Germany,,2020-04-08,69566.0
Germany,,2020-04-09,64647.0
Taiwan,33.0,2020-02-10,0.0
Taiwan,33.0,2020-02-11,0.0
Taiwan,33.0,2020-02-12,0.0
Taiwan,33.0,2020-02-13,0.0
Taiwan,33.0,2020-02-14,0.0
Taiwan,33.0,2020-02-15,0.0
Taiwan,33.0,2020-02-16,0.0
Taiwan,38.0,2020-02-17,0.0
Taiwan,38.0,2020-02-18,0.0
Taiwan,38.0,2020-02-19,0.0
Taiwan,38.0,2020-02-20,0.0
Taiwan,38.0,2020-02-21,0.0
Taiwan,38.0,2020-02-22,0.0
Taiwan,48.0,2020-02-23,0.0
Taiwan,43.0,2020-02-24,0.0
Taiwan,43.0,2020-02-25,0.0
Taiwan,29.0,2020-02-26,0.0
Taiwan,29.0,2020-02-27,0.0
Taiwan,29.0,2020-02-28,28.0
Taiwan,29.0,2020-02-29,33.0
Taiwan,29.0,2020-03-01,27.0
Taiwan,24.0,2020-03-02,28.0
Taiwan,24.0,2020-03-03,29.0
Taiwan,24.0,2020-03-04,29.0
Taiwan,33.0,2020-03-05,31.0
Taiwan,33.0,2020-03-06,29.0
Taiwan,33.0,2020-03-07,29.0
Taiwan,33.0,2020-03-08,29.0
Taiwan,33.0,2020-03-09,29.0
Taiwan,33.0,2020-03-10,29.0
Taiwan,33.0,2020-03-11,30.0
Taiwan,33.0,2020-03-12,28.0
Taiwan,33.0,2020-03-13,29.0
Taiwan,33.0,2020-03-14,32.0
Taiwan,43.0,2020-03-15,38.0
Taiwan,43.0,2020-03-16,46.0
Taiwan,43.0,2020-03-17,56.0
Taiwan,43.0,2020-03-18,56.0
Taiwan,48.0,2020-03-19,77.0
Taiwan,48.0,2020-03-20,81.0
Taiwan,48.0,2020-03-21,105.0
Taiwan,48.0,2020-03-22,123.0
Taiwan,48.0,2020-03-23,139.0
Taiwan,48.0,2020-03-24,165.0
Taiwan,48.0,2020-03-25,185.0
Taiwan,48.0,2020-03-26,204.0
Taiwan,,2020-03-27,221.0
Taiwan,,2020-03-28,235.0
Taiwan,,2020-03-29,251.0
Taiwan,,2020-03-30,256.0
Taiwan,,2020-03-31,262.0
Taiwan,,2020-04-01,278.0
Taiwan,,2020-04-02,279.0
Taiwan,,2020-04-03,284.0
Taiwan,,2020-04-04,293.0
Taiwan,,2020-04-05,300.0
Taiwan,,2020-04-06,304.0
Taiwan,,2020-04-07,311.0
Taiwan,,2020-04-08,310.0
Taiwan,,2020-04-09,307.0
Egypt,,2020-02-14,0.0
Egypt,,2020-02-15,0.0
Egypt,,2020-02-16,0.0
Egypt,,2020-02-17,0.0
Egypt,,2020-02-18,0.0
Egypt,,2020-02-19,0.0
Egypt,,2020-02-20,0.0
Egypt,,2020-02-21,0.0
Egypt,,2020-02-22,0.0
Egypt,,2020-02-23,0.0
Egypt,,2020-02-24,0.0
Egypt,,2020-02-25,0.0
Egypt,,2020-02-26,0.0
Egypt,,2020-02-27,0.0
Egypt,,2020-02-28,0.0
Egypt,,2020-02-29,0.0
Egypt,,2020-03-01,1.0
Egypt,,2020-03-02,1.0
Egypt,,2020-03-03,1.0
Egypt,,2020-03-04,1.0
Egypt,,2020-03-05,2.0
Egypt,,2020-03-06,14.0
Egypt,,2020-03-07,47.0
Egypt,,2020-03-08,53.0
Egypt,,2020-03-09,57.0
Egypt,,2020-03-10,57.0
Egypt,,2020-03-11,32.0
Egypt,,2020-03-12,51.0
Egypt,,2020-03-13,51.0
Egypt,,2020-03-14,80.0
Egypt,,2020-03-15,97.0
Egypt,,2020-03-16,130.0
Egypt,,2020-03-17,164.0
Egypt,,2020-03-18,164.0
Egypt,,2020-03-19,176.0
Egypt,,2020-03-20,207.0
Egypt,,2020-03-21,235.0
Egypt,,2020-03-22,242.0
Egypt,,2020-03-23,257.0
Egypt,,2020-03-24,279.0
Egypt,,2020-03-25,302.0
Egypt,,2020-03-26,340.0
Egypt,,2020-03-27,369.0
Egypt,,2020-03-28,390.0
Egypt,,2020-03-29,419.0
Egypt,,2020-03-30,437.0
