,S,E,I,R,country,date,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
3379,43733762,12.0,43.0,4.0,ukraine,2020-03-22,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,,,,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,41.0,3.0,95.0,	
3380,43733762,14.0,69.0,4.0,ukraine,2020-03-23,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,,,,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,47.0,3.0,95.0,	
3381,43733762,23.0,69.0,4.0,ukraine,2020-03-24,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,,,,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,73.0,3.0,95.0,	
3382,43733762,37.0,98.0,4.0,ukraine,2020-03-25,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,17543860.0,"Government Increases Compulsory State Social Insurance Fund of Ukraine by UAH 500 Million to Support Those Who Lost Their Job.
Official statement: https://www.kmu.gov.ua/news/uryad-zbilshiv-byudzhet-fondu-zagalnoobovyazkovogo-derzhavnogo-socialnogo-strahuvannya-ukrayini-na-500-mln-grn-dlya-pidtrimki-tih-hto-vtrativ-robotu ",,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,84.0,3.0,95.0,	
3383,43733762,43.0,139.0,6.0,ukraine,2020-03-26,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,17543860.0,"Government Increases Compulsory State Social Insurance Fund of Ukraine by UAH 500 Million to Support Those Who Lost Their Job.
Official statement: https://www.kmu.gov.ua/news/uryad-zbilshiv-byudzhet-fondu-zagalnoobovyazkovogo-derzhavnogo-socialnogo-strahuvannya-ukrayini-na-500-mln-grn-dlya-pidtrimki-tih-hto-vtrativ-robotu ",,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,113.0,4.0,95.0,	
3384,43733762,69.0,190.0,6.0,ukraine,2020-03-27,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,17543860.0,"Government Increases Compulsory State Social Insurance Fund of Ukraine by UAH 500 Million to Support Those Who Lost Their Job.
Official statement: https://www.kmu.gov.ua/news/uryad-zbilshiv-byudzhet-fondu-zagalnoobovyazkovogo-derzhavnogo-socialnogo-strahuvannya-ukrayini-na-500-mln-grn-dlya-pidtrimki-tih-hto-vtrativ-robotu ",,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,156.0,5.0,95.0,	
3385,43733762,69.0,300.0,10.0,ukraine,2020-03-28,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,17543860.0,"Government Increases Compulsory State Social Insurance Fund of Ukraine by UAH 500 Million to Support Those Who Lost Their Job.
Official statement: https://www.kmu.gov.ua/news/uryad-zbilshiv-byudzhet-fondu-zagalnoobovyazkovogo-derzhavnogo-socialnogo-strahuvannya-ukrayini-na-500-mln-grn-dlya-pidtrimki-tih-hto-vtrativ-robotu ",,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,218.0,5.0,95.0,	
3386,43733762,98.0,342.0,14.0,ukraine,2020-03-29,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,17543860.0,"Government Increases Compulsory State Social Insurance Fund of Ukraine by UAH 500 Million to Support Those Who Lost Their Job.
Official statement: https://www.kmu.gov.ua/news/uryad-zbilshiv-byudzhet-fondu-zagalnoobovyazkovogo-derzhavnogo-socialnogo-strahuvannya-ukrayini-na-500-mln-grn-dlya-pidtrimki-tih-hto-vtrativ-robotu ",,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,311.0,8.0,95.0,	
3387,43733762,139.0,459.0,16.0,ukraine,2020-03-30,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,17543860.0,"Government Increases Compulsory State Social Insurance Fund of Ukraine by UAH 500 Million to Support Those Who Lost Their Job.
Official statement: https://www.kmu.gov.ua/news/uryad-zbilshiv-byudzhet-fondu-zagalnoobovyazkovogo-derzhavnogo-socialnogo-strahuvannya-ukrayini-na-500-mln-grn-dlya-pidtrimki-tih-hto-vtrativ-robotu ",,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,418.0,9.0,95.0,	
3388,43733762,190.0,527.0,21.0,ukraine,2020-03-31,UKR,2.0,1.0,Official Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html,2.0,1.0,"Prohibition on catering establishments (restaurants, cafes, etc.), shopping and entertainment centers, other entertainment establishments, fitness centers, cultural establishments, commercial and household services.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,1.0,"Events with more than 10 participants.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",2.0,0.0,"Closure of underground in Kyiv, Dnipro and Kharkiv.
Link to the Decree of the Cabinet of Ministers: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",1.0,1.0,,2.0,1.0,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections
Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html",3.0,Official statement: https://www.kmu.gov.ua/news/uryad-timchasovo-zaboroniv-vyizd-v-ukrayinu-inozemciv-ta-zakriv-mizhnarodne-pasazhirske-aviaspoluchennya,17543860.0,"Government Increases Compulsory State Social Insurance Fund of Ukraine by UAH 500 Million to Support Those Who Lost Their Job.
Official statement: https://www.kmu.gov.ua/news/uryad-zbilshiv-byudzhet-fondu-zagalnoobovyazkovogo-derzhavnogo-socialnogo-strahuvannya-ukrayini-na-500-mln-grn-dlya-pidtrimki-tih-hto-vtrativ-robotu ",,,3508771.0,https://www.kmu.gov.ua/news/uryad-prijnyav-nizku-rishen-shcho-mayut-ubezpechiti-ukrayinciv-vid-covid-19-11-03-20?fbclid=IwAR0zNCHFO4amIoUa4NrZv6UEQaiJiU7PsgJ3WGMgyBNdFVbAvA9aAtoxAag,,,,,95.0,	
3389,43733762,300.0,618.0,27.0,ukraine,2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,43733762,342.0,761.0,33.0,ukraine,2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391,43733762,459.0,856.0,41.0,ukraine,2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,43733762,527.0,1023.0,49.0,ukraine,2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,43733762,618.0,1168.0,57.0,ukraine,2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,43733762,761.0,1243.0,65.0,ukraine,2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395,9660351,0.0,2.0,0.0,hungary,2020-03-04,HUN,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,,,,14.0,	
3396,9660351,0.0,4.0,0.0,hungary,2020-03-05,HUN,0.0,,,0.0,,,0.0,,"Website of the Hungarian government
https://www.kormany.hu/en/the-prime-minister/news/we-are-sealing-hungary-s-borders-to-passenger-traffic-and-banning-events
For the time being, in the case of other events, they leave it to the discretion of organisers to decide whether to hold the given event or not. If, however, the situation changes for the worse, the Operational Corps will also have the authority to ban events, Mr Orbán said.",0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,,2.0,0.0,14.0,	
3397,9660351,0.0,4.0,0.0,hungary,2020-03-06,HUN,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,,,,14.0,	
3398,9660351,0.0,5.0,0.0,hungary,2020-03-07,HUN,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,,4.0,0.0,14.0,	
3399,9660351,2.0,7.0,0.0,hungary,2020-03-08,HUN,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,,7.0,0.0,14.0,	
3400,9660351,4.0,9.0,0.0,hungary,2020-03-09,HUN,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,3.0,Hungary bans inbound travel from Northern Italy; https://koronavirus.gov.hu/cikkek/koronavirus-hetfotol-nem-fogad-jaratokat-milanobol-bergamobol-es-trevisobol-budapesti,0.0,,1.0,,0.0,,0.0,,8.0,0.0,29.0,	
3401,9660351,4.0,12.0,0.0,hungary,2020-03-10,HUN,0.0,,,0.0,,,0.0,,,0.0,,,1.0,1.0,,0.0,,,3.0,,0.0,,1.0,,0.0,,0.0,,9.0,0.0,29.0,	
3402,9660351,5.0,13.0,0.0,hungary,2020-03-11,HUN,1.0,1.0,Government asks schools to close: https://koronavirus.gov.hu/cikkek/emmi-minden-iskolai-programot-unnepseget-mondjanak-le-az-intezmenyek,0.0,,,2.0,1.0,"Website of the Hungarian government
https://www.kormany.hu/en/prime-minister-s-office/news/government-to-introduce-state-of-national-crisis
He informed members of the press that the government is banning the organisation of indoor events with an audience of more than 100 persons and outdoor events with an audience of more than 500 persons. In the case of these events, it is the organisers’ responsibility to cancel them.",0.0,,,1.0,1.0,,1.0,1.0,"The government may designate potential contaminants not only for hospital quarantine but also for authority home quarantine measures to be enforced by the police, even for asymptomatic cases; https://koronavirus.gov.hu/cikkek/rendkivuli-kormanyintezkedesek-hatarellenorzes-beutazasi-tilalom-hatosagi-hazi-karanten",3.0,"Hungary bans inbound travel from Italy, South Korea, Iran and China for non-Hungarians in response to the coronavirus outbreak. https://www.reuters.com/article/us-health-coronavirus-hungary-government/hungary-curbs-inbound-travel-bans-public-gatherings-over-coronavirus-idUSKBN20Y21Y",0.0,,1.0,Hungarian central bank injects short-term liquidity via FX swaps; https://www.reuters.com/article/hungary-centralbank-swaps/update-1-hungarian-central-bank-injects-short-term-liquidity-via-fx-swaps-idUSL8N2B2560,0.0,,0.0,,12.0,0.0,62.0,	
3403,9660351,7.0,16.0,0.0,hungary,2020-03-12,HUN,1.0,1.0,,0.0,,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,1.0,,0.0,,0.0,,13.0,0.0,62.0,	
3404,9660351,9.0,19.0,0.0,hungary,2020-03-13,HUN,1.0,1.0,,0.0,,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,1.0,,0.0,,0.0,,16.0,0.0,62.0,	
3405,9660351,12.0,29.0,1.0,hungary,2020-03-14,HUN,1.0,1.0,,0.0,,,2.0,1.0,,0.0,,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,1.0,,0.0,,0.0,,25.0,0.0,62.0,	
3406,9660351,13.0,30.0,2.0,hungary,2020-03-15,HUN,1.0,1.0,,0.0,,,2.0,1.0,,0.0,,,1.0,1.0,"Government will emphasise individual behaviour, responsibility, and discipline in response to coronavirus; https://index.hu/english/2020/03/15/hungary_coronavirus_press_conference_15_march/",1.0,1.0,,3.0,,0.0,,1.0,,0.0,,0.0,,31.0,0.0,62.0,	
3407,9660351,16.0,36.0,3.0,hungary,2020-03-16,HUN,2.0,1.0,https://hungarytoday.hu/coronavirus-orban-announcement-schools-facebook/,2.0,1.0,"Government closes all shops except food stores, pharmacies and drug stores; https://koronavirus.gov.hu/cikkek/kormany-kihirdette-az-ujabb-rendkivuli-es-csoportosulasokat-korlatozo-intezkedeseket, https://www.reuters.com/article/health-coronavirus-hungary-measures/hungary-to-shut-borders-to-international-passengers-to-fight-coronavirus-pm-idUSS8N2A603W",2.0,1.0,"Events in general are banned, beginning at midnight; https://koronavirus.gov.hu/cikkek/orban-viktor-az-elet-az-elkovetkezendo-honapokban-nem-olyan-lesz-mint-amilyennek-megszoktuk",1.0,1.0,Government recommends closing public transport; https://koronavirus.gov.hu/cikkek/ujabb-szintet-lepett-jarvany-napokon-belul-csoportos-fertozes-szakaszaba-lepunk,1.0,1.0,,1.0,1.0,Government asks all citizens to stay at home if possible; https://koronavirus.gov.hu/cikkek/ujabb-szintet-lepett-jarvany-napokon-belul-csoportos-fertozes-szakaszaba-lepunk,3.0,Hungary closes all international borders; https://koronavirus.gov.hu/cikkek/orban-viktor-az-elet-az-elkovetkezendo-honapokban-nem-olyan-lesz-mint-amilyennek-megszoktuk; http://abouthungary.hu/blog/ministerprsident-orban-ungarn-hat-neue-manahmen-eingefuhrt-um-die-verbreitung-des-coronavirus-zu-verlangsamen/?fbclid=IwAR0Fnt89eBJzRBrw-HNzkEhUPVLjbUOdmWNdUfon7SGoaoyn9jxMTNw-oKQ,0.0,,1.0,https://www.reuters.com/article/health-coronavirus-hungary-centralbank/hungary-central-bank-takes-emergency-steps-to-help-businesses-idUSS8N29Z0DQ,0.0,,0.0,,39.0,1.0,90.0,	
3408,9660351,19.0,47.0,3.0,hungary,2020-03-17,HUN,2.0,1.0,,2.0,1.0,,2.0,1.0,"Website of the Hungarian government
https://www.kormany.hu/en/the-prime-minister/news/we-are-sealing-hungary-s-borders-to-passenger-traffic-and-banning-events
From midnight, events will also be banned in general, and sports events can only be held – provided that organisers decide to go ahead – behind closed doors. “It is, however, best if they are not held at all,” the Prime Minister said. They are closing entertainment venues and cinemas, while in the case of cultural institutions, they are introducing a visiting ban.",1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,1.0,,0.0,,0.0,"Hungary Today
https://hungarytoday.hu/coronavirus-hungarian-isolates-nnk/
Researchers at the national security lab of Hungary’s National Centre for Public Health (NNK) have become the first in the country to successfully isolate the new coronavirus that causes the Covid-19 disease, the chief medical officer said on Tuesday.",50.0,1.0,90.0,	
3409,9660351,29.0,47.0,3.0,hungary,2020-03-18,HUN,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,,0.0,Principal and interest payment liabilities on loans taken out by private individuals and businesses up to the present day have been suspended up to the end of the year. http://abouthungary.hu/news-in-brief/coronavirus-update-pm-announces-suspension-of-principal-and-interest-payment-liabilities-on-loans/,1.0,,0.0,,0.0,,50.0,1.0,90.0,	
3410,9660351,30.0,55.0,3.0,hungary,2020-03-19,HUN,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,"Since 12 March, 2,817 compulsory home quarantine orders were issued, and 5,094 checks were carried out with a view to verifying compliance with the rules of compulsory home quarantine. https://web.archive.org/web/20200319174529/http://abouthungary.hu/news-in-brief/coronavirus-heres-the-latest/",3.0,,0.0,,1.0,,0.0,,0.0,,73.0,1.0,90.0,	
3411,9660351,36.0,70.0,3.0,hungary,2020-03-20,HUN,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,1.0,,0.0,,0.0,,85.0,1.0,90.0,	
3412,9660351,47.0,74.0,11.0,hungary,2020-03-21,HUN,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,People displaying mild symptoms must stay in home quarantine; http://abouthungary.hu/news-in-brief/coronavirus-update-persons-displaying-mild-symptoms-must-stay-in-home-quarantine/,3.0,,0.0,,1.0,,0.0,,0.0,,103.0,4.0,90.0,	
3413,9660351,47.0,92.0,11.0,hungary,2020-03-22,HUN,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,,0.0,,1.0,,0.0,,0.0,,131.0,4.0,90.0,	
3414,9660351,55.0,109.0,22.0,hungary,2020-03-23,HUN,2.0,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,167.0,7.0,57.0,	
3415,9660351,70.0,138.0,29.0,hungary,2020-03-24,HUN,2.0,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,187.0,8.0,57.0,	
